  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   15:38:58  08/23/2023 xhtx     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob, vmax, vmaxsrf       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1          vmax_0          vmaxsrf_0
   4.7187033E+00  -1.0868996E-01  -2.8618255E+00   5.6457171E-16   2.8638887E+00   4.2421132E-01   4.7870791E-01
   4.7440653E+00  -1.0540089E-01  -3.0941119E+00   5.6514822E-16   3.0959065E+00   4.8866531E-01   5.5538815E-01
   4.7637315E+00  -1.0419303E-01  -3.2176058E+00   5.6506230E-16   3.2192924E+00   2.9518685E-01   6.2869644E-01
   4.7907381E+00  -1.0373551E-01  -3.3267086E+00   5.6450066E-16   3.3283255E+00   3.6198437E-01   4.1535795E-01
   4.8090229E+00  -1.0610917E-01  -3.3625343E+00   5.6442035E-16   3.3642080E+00   4.1233680E-01   4.7763449E-01
   4.8343349E+00  -1.0709450E-01  -3.3797014E+00   5.6501095E-16   3.3813977E+00   5.0293452E-01   5.8341396E-01
   4.8537445E+00  -1.0931624E-01  -3.3570218E+00   5.6469468E-16   3.3588011E+00   6.0126001E-01   6.9294649E-01
   4.8802624E+00  -1.0477995E-01  -3.3219230E+00   5.6405475E-16   3.3235750E+00   7.4754369E-01   8.6322898E-01
   4.9028521E+00  -9.5658712E-02  -3.2595603E+00   5.6292433E-16   3.2609637E+00   9.1930926E-01   1.0502290E+00
   4.9262505E+00  -7.9193711E-02  -3.1874478E+00   5.6168338E-16   3.1884315E+00   1.1122003E+00   1.2558680E+00
   4.9465089E+00  -6.3153967E-02  -3.0995760E+00   5.6060611E-16   3.1002195E+00   1.3010501E+00   1.4530730E+00
   4.9694953E+00  -4.2977959E-02  -3.0319037E+00   5.5987337E-16   3.0322082E+00   1.5691376E+00   1.7203228E+00
   4.9936175E+00  -2.2287440E-02  -2.9693234E+00   5.6022193E-16   2.9694068E+00   1.9023383E+00   2.0377550E+00
   5.0143218E+00  -6.4933519E-03  -2.9174781E+00   5.6133959E-16   2.9174852E+00   1.4437391E+00   2.3232343E+00
   5.0403867E+00   7.5770575E-03  -2.8750298E+00   5.6297944E-16   2.8750398E+00   8.2081795E-01   1.0349051E+00
   5.0625200E+00   1.8059343E-02  -2.8199599E+00   5.6445767E-16   2.8200176E+00   1.0576445E+00   9.9127984E-01
   5.0813265E+00   2.4715215E-02  -2.7611794E+00   5.6546787E-16   2.7612901E+00   1.1300567E+00   9.6267277E-01
   5.1066256E+00   2.9272716E-02  -2.6794364E+00   5.6634672E-16   2.6795962E+00   7.6020902E-01   1.1358515E+00
   5.1273208E+00   2.8977849E-02  -2.5845027E+00   5.6645932E-16   2.5846651E+00   4.1833282E-01   3.5323998E-01
   5.1535807E+00   2.4403930E-02  -2.4535408E+00   5.6630294E-16   2.4536622E+00   3.4660381E-01   4.0466735E-01
   5.1724906E+00   1.8202351E-02  -2.2991076E+00   5.6647891E-16   2.2991798E+00   4.0198514E-01   4.2866486E-01
   5.1972942E+00   1.2987964E-02  -2.1016591E+00   5.6660337E-16   2.1016991E+00   2.7134690E-01   3.4639820E-01
   5.2203794E+00   1.1320886E-02  -1.8790337E+00   5.6624010E-16   1.8790678E+00   2.7447006E-01   3.4525472E-01
   5.2425237E+00   1.4111375E-02  -1.6457258E+00   5.6545130E-16   1.6457864E+00   2.5558484E-01   3.0669063E-01
   5.2685103E+00   2.1258889E-02  -1.3639078E+00   5.6416852E-16   1.3640735E+00   2.5777772E-01   2.9421896E-01
   5.2881131E+00   2.9351747E-02  -1.1496449E+00   5.6315790E-16   1.1500194E+00   2.5878048E-01   2.9688492E-01
   5.3148260E+00   4.4112276E-02  -8.8089550E-01   5.6213167E-16   8.8199925E-01   2.5917345E-01   2.9957676E-01
   5.3326697E+00   5.3952489E-02  -7.0308888E-01   5.6166723E-16   7.0515591E-01   2.5880954E-01   3.0061132E-01
   5.3608923E+00   6.7653246E-02  -4.4910145E-01   5.6247038E-16   4.5416856E-01   2.5801855E-01   3.0088422E-01
   5.3780355E+00   7.4154235E-02  -3.0369365E-01   5.6333371E-16   3.1261587E-01   2.5855935E-01   3.0017498E-01
   5.4054708E+00   8.0301769E-02  -8.5662432E-02   5.6529295E-16   1.1741561E-01   2.5897753E-01   2.9769447E-01
   5.4272246E+00   7.9979889E-02   8.2369775E-02   5.6678585E-16   1.1481099E-01   2.5879911E-01   2.9478154E-01
   5.4486341E+00   7.5073428E-02   2.4823253E-01   5.6784104E-16   2.5933647E-01   2.5800243E-01   2.9161906E-01
   5.4704790E+00   6.6279598E-02   4.2058930E-01   5.6840548E-16   4.2577967E-01   2.5637367E-01   2.8973067E-01
   5.4935699E+00   5.4030411E-02   6.1266094E-01   5.6857923E-16   6.1503881E-01   2.7846113E-01   2.8742728E-01
   5.5190282E+00   3.9241411E-02   8.3094198E-01   5.6841078E-16   8.3186805E-01   2.7486232E-01   2.8385890E-01
   5.5397382E+00   2.7629714E-02   1.0185930E+00   5.6819595E-16   1.0189676E+00   2.7109310E-01   2.8018028E-01
   5.5664110E+00   1.3733918E-02   1.2931825E+00   5.6775030E-16   1.2932554E+00   2.6639351E-01   2.7466983E-01
   5.5874333E+00   6.4396872E-03   1.4991750E+00   5.6725807E-16   1.4991888E+00   2.6325047E-01   2.6968002E-01
   5.6096368E+00   2.7067580E-03   1.7168008E+00   5.6650993E-16   1.7168030E+00   2.5916797E-01   2.6358268E-01
   5.6327357E+00   3.6335266E-03   1.9267478E+00   5.6551779E-16   1.9267513E+00   2.5418779E-01   2.5946373E-01
   5.6569004E+00   8.3779898E-03   2.1124952E+00   5.6444269E-16   2.1125119E+00   2.4806465E-01   2.5966394E-01
   5.6734428E+00   1.2600837E-02   2.2270443E+00   5.6389874E-16   2.2270799E+00   2.4328549E-01   2.5954849E-01
   5.6993542E+00   1.9700825E-02   2.3853920E+00   5.6370630E-16   2.3854733E+00   2.3280992E-01   2.5885421E-01
   5.7267475E+00   2.4935074E-02   2.5054071E+00   5.6452485E-16   2.5055311E+00   2.2267313E-01   2.5758705E-01
   5.7450442E+00   2.6383232E-02   2.5483873E+00   5.6557020E-16   2.5485239E+00   2.1683426E-01   2.5674805E-01
   5.7725205E+00   2.3396399E-02   2.5946317E+00   5.6753246E-16   2.5947371E+00   2.1067251E-01   2.5457159E-01
   5.7908616E+00   1.7486189E-02   2.6050062E+00   5.6872280E-16   2.6050649E+00   2.1050830E-01   2.5640804E-01
   5.8184175E+00   3.6950093E-03   2.6154261E+00   5.6990028E-16   2.6154287E+00   2.1066755E-01   2.6480010E-01
   5.8367562E+00  -7.9801418E-03   2.6203411E+00   5.7020993E-16   2.6203532E+00   2.1113585E-01   2.6982534E-01
   5.8550735E+00  -2.1369776E-02   2.6266773E+00   5.7020310E-16   2.6267641E+00   2.1187326E-01   2.7399340E-01
   5.8825116E+00  -4.0596262E-02   2.6414027E+00   5.6987953E-16   2.6417146E+00   2.1686877E-01   2.7908915E-01
   5.9007931E+00  -5.1859096E-02   2.6575592E+00   5.6958243E-16   2.6580651E+00   2.2044353E-01   2.8196299E-01
   5.9284210E+00  -6.5932147E-02   2.6898730E+00   5.6908777E-16   2.6906810E+00   2.2482991E-01   2.8517669E-01
   5.9471226E+00  -7.2356202E-02   2.7163107E+00   5.6865223E-16   2.7172742E+00   2.2724105E-01   2.8702343E-01
   5.9749432E+00  -7.6846816E-02   2.7594640E+00   5.6776777E-16   2.7605338E+00   2.3030233E-01   2.8927746E-01
   5.9933863E+00  -7.6029398E-02   2.7842083E+00   5.6708861E-16   2.7852461E+00   2.3205289E-01   2.9053125E-01
   6.0209904E+00  -7.1509749E-02   2.8087678E+00   5.6620463E-16   2.8096778E+00   2.3479062E-01   2.9226017E-01
   6.0393295E+00  -6.7541339E-02   2.8147244E+00   5.6589996E-16   2.8155346E+00   2.3708302E-01   2.9564968E-01
   6.0657482E+00  -6.1753314E-02   2.8094459E+00   5.6609494E-16   2.8101244E+00   2.4088167E-01   3.0075330E-01
   6.0893936E+00  -5.9052523E-02   2.7874217E+00   5.6699697E-16   2.7880473E+00   2.4458961E-01   3.0538055E-01
   6.1127872E+00  -6.0035117E-02   2.7523837E+00   5.6825085E-16   2.7530384E+00   2.4819091E-01   3.0950701E-01
   6.1326118E+00  -6.4057417E-02   2.7028530E+00   5.6949985E-16   2.7036121E+00   2.5119659E-01   3.1271702E-01
   6.1567607E+00  -7.2389245E-02   2.6388121E+00   5.7069131E-16   2.6398048E+00   2.5477538E-01   3.1610560E-01
   6.1806455E+00  -8.4331483E-02   2.5661216E+00   5.7137544E-16   2.5675068E+00   2.5821427E-01   3.1910890E-01
   6.2001348E+00  -9.5501788E-02   2.5026431E+00   5.7166677E-16   2.5044646E+00   2.6104760E-01   3.2050332E-01
   6.2231107E+00  -1.0877184E-01   2.4308653E+00   5.7177768E-16   2.4332976E+00   2.6456779E-01   3.2031667E-01
   6.2447715E+00  -1.2439139E-01   2.3624375E+00   5.7169668E-16   2.3657100E+00   2.5881013E-01   2.9011792E-01
   6.2718606E+00  -1.3672726E-01   2.2861156E+00   5.7132637E-16   2.2902007E+00   2.6188883E-01   2.9341048E-01
   6.2931013E+00  -1.4367318E-01   2.2376564E+00   5.7077977E-16   2.2422640E+00   2.6907831E-01   2.9537019E-01
   6.3140602E+00  -1.4772567E-01   2.2051413E+00   5.7004650E-16   2.2100840E+00   2.7455735E-01   2.9678038E-01
   6.3398447E+00  -1.4480391E-01   2.1338472E+00   5.6903356E-16   2.1387548E+00   2.7790684E-01   2.9772779E-01
   6.3613138E+00  -1.3858528E-01   2.0512772E+00   5.6827425E-16   2.0559533E+00   2.8670037E-01   2.9772872E-01
   6.3822756E+00  -1.3050522E-01   1.9700975E+00   5.6775411E-16   1.9744153E+00   2.9604331E-01   3.4046403E-01
   6.4073415E+00  -1.2031921E-01   1.8469449E+00   5.6772082E-16   1.8508599E+00   4.4437644E-01   3.6741185E-01
   6.4313607E+00  -1.1230462E-01   1.6783065E+00   5.6840612E-16   1.6820596E+00   7.3358953E-01   5.2142912E-01
   6.4502511E+00  -1.0787006E-01   1.5413793E+00   5.6936798E-16   1.5451493E+00   4.7984892E-01   8.3767420E-01
   6.4735112E+00  -1.0617663E-01   1.3144194E+00   5.7073414E-16   1.3187008E+00   5.3860211E-01   4.6056157E-01
   6.4962535E+00  -1.0880397E-01   1.0912195E+00   5.7193983E-16   1.0966305E+00   8.8502753E-01   6.3711709E-01
   6.5228300E+00  -1.1628019E-01   7.7327538E-01   5.7290275E-16   7.8196925E-01   4.1481176E-01   7.2584671E-01
   6.5445800E+00  -1.2503128E-01   6.0518634E-01   5.7338450E-16   6.1796713E-01   7.1988624E-01   5.2211678E-01
   6.5662689E+00  -1.3493313E-01   3.8436785E-01   5.7357514E-16   4.0736422E-01   9.3436116E-01   5.8931392E-01
   6.5881667E+00  -1.4332601E-01   1.7600755E-01   5.7358070E-16   2.2698238E-01   8.5434860E-01   5.0332999E-01
   6.6102533E+00  -1.4955339E-01  -3.8582671E-02   5.7347386E-16   1.5445012E-01   4.8101914E-01   5.7748175E-01
   6.6327095E+00  -1.5379685E-01  -2.3668392E-01   5.7313590E-16   2.8226361E-01   5.5911636E-01   3.9221579E-01
   6.6596332E+00  -1.5248020E-01  -4.7304711E-01   5.7235663E-16   4.9701488E-01   7.8232038E-01   4.8800442E-01
   6.6828861E+00  -1.4469223E-01  -6.9071078E-01   5.7142156E-16   7.0570332E-01   8.8807571E-01   6.6493982E-01
   6.7034640E+00  -1.3682392E-01  -8.7110037E-01   5.7053836E-16   8.8178039E-01   7.3250133E-01   6.6841286E-01
   6.7242389E+00  -1.2460729E-01  -1.0896466E+00   5.6983300E-16   1.0967481E+00   6.4023733E-01   5.6725216E-01
   6.7492833E+00  -1.1049071E-01  -1.3548496E+00   5.6951684E-16   1.3593475E+00   6.6200066E-01   6.0985327E-01
   6.7736444E+00  -9.4998978E-02  -1.6086453E+00   5.6995285E-16   1.6114479E+00   6.0339844E-01   6.0081488E-01
   6.7936044E+00  -8.6127982E-02  -1.8606544E+00   5.7079163E-16   1.8626467E+00   6.6806728E-01   6.3550377E-01
   6.8157859E+00  -7.9249412E-02  -2.1018946E+00   5.7213968E-16   2.1033881E+00   6.9786948E-01   6.4078903E-01
   6.8375211E+00  -7.3026031E-02  -2.3594775E+00   5.7340711E-16   2.3606074E+00   7.6998508E-01   6.7758113E-01
   6.8638892E+00  -6.8554632E-02  -2.6466439E+00   5.7464939E-16   2.6475317E+00   7.9331243E-01   7.1416128E-01
   6.8857532E+00  -7.0893012E-02  -2.8638301E+00   5.7527031E-16   2.8647075E+00   7.7903241E-01   6.6925871E-01
   6.9103642E+00  -7.4051835E-02  -3.0828855E+00   5.7557043E-16   3.0837746E+00   7.2385979E-01   6.7644233E-01
   6.9288449E+00  -7.9118535E-02  -3.2305481E+00   5.7556688E-16   3.2315168E+00   8.0271184E-01   6.7783785E-01
   6.9558363E+00  -7.9564027E-02  -3.3987167E+00   5.7541521E-16   3.3996480E+00   7.3854643E-01   6.7050070E-01
   6.9758425E+00  -7.8030936E-02  -3.4966111E+00   5.7516332E-16   3.4974818E+00   7.8724450E-01   6.6838366E-01
   6.9973078E+00  -7.2699249E-02  -3.5722651E+00   5.7474743E-16   3.5730050E+00   7.9605651E-01   6.7382884E-01
   7.0214434E+00  -6.6010989E-02  -3.6405020E+00   5.7409109E-16   3.6411004E+00   7.9515326E-01   6.9403034E-01
   7.0464988E+00  -5.1426724E-02  -3.6841011E+00   5.7325183E-16   3.6844602E+00   8.3262521E-01   6.9540632E-01
   7.0648022E+00  -3.8326979E-02  -3.7081454E+00   5.7266722E-16   3.7083435E+00   8.4895325E-01   7.2056800E-01
   7.0916643E+00  -1.7197818E-02  -3.7277813E+00   5.7204624E-16   3.7278211E+00   8.6684048E-01   7.6963657E-01
   7.1100583E+00  -5.4508895E-03  -3.7399702E+00   5.7198526E-16   3.7399740E+00   8.0593115E-01   8.5848069E-01
   7.1345816E+00   1.0454562E-02  -3.7553349E+00   5.7249877E-16   3.7553494E+00   8.6454409E-01   6.7982626E-01
   7.1580553E+00   2.3573637E-02  -3.7658005E+00   5.7356164E-16   3.7658741E+00   9.2263472E-01   7.8408200E-01
   7.1851845E+00   3.3447754E-02  -3.7634892E+00   5.7511404E-16   3.7636378E+00   8.9722657E-01   6.5113753E-01
   7.2045388E+00   3.5703145E-02  -3.7414463E+00   5.7608818E-16   3.7416165E+00   9.0924221E-01   6.9342935E-01
   7.2306342E+00   3.1587031E-02  -3.7046065E+00   5.7697084E-16   3.7047412E+00   8.7735796E-01   7.2984886E-01
   7.2500434E+00   2.8779022E-02  -3.6612475E+00   5.7735603E-16   3.6613605E+00   9.0341544E-01   7.8484905E-01
   7.2753716E+00   2.0879392E-02  -3.5767260E+00   5.7758780E-16   3.5767870E+00   8.0092865E-01   9.3442124E-01
   7.2930846E+00   1.7515233E-02  -3.4779885E+00   5.7762946E-16   3.4780326E+00   8.7750036E-01   8.6586994E-01
   7.3213534E+00   1.4899787E-02  -3.3197618E+00   5.7745762E-16   3.3197951E+00   9.7286075E-01   9.5992553E-01
   7.3422537E+00   1.4085408E-02  -3.1932273E+00   5.7705999E-16   3.1932583E+00   8.9235044E-01   7.9236996E-01
   7.3642001E+00   1.7853735E-02  -3.0385642E+00   5.7654335E-16   3.0386167E+00   9.7773176E-01   8.5396749E-01
   7.3856463E+00   2.4067858E-02  -2.8802912E+00   5.7589267E-16   2.8803918E+00   9.7524887E-01   1.0298918E+00
   7.4075332E+00   3.5121214E-02  -2.7059174E+00   5.7514792E-16   2.7061453E+00   1.1078744E+00   1.2223343E+00
   7.4333634E+00   4.7869001E-02  -2.5083759E+00   5.7440745E-16   2.5088327E+00   9.4486302E-01   9.2988861E-01
   7.4537086E+00   5.5961762E-02  -2.3592906E+00   5.7415911E-16   2.3599541E+00   8.0006361E-01   8.8879806E-01
   7.4796758E+00   6.6054314E-02  -2.2076893E+00   5.7450724E-16   2.2086773E+00   8.7061363E-01   9.6266240E-01
   7.5003510E+00   7.1910866E-02  -2.0860765E+00   5.7528932E-16   2.0873156E+00   5.8893037E-01   5.7145464E-01
   7.5258760E+00   7.5242661E-02  -1.9871850E+00   5.7663181E-16   1.9886090E+00   5.1782542E-01   4.7033969E-01
   7.5457964E+00   7.2828315E-02  -1.8649675E+00   5.7766832E-16   1.8663889E+00   4.6250489E-01   4.5624155E-01
   7.5713334E+00   6.4341307E-02  -1.7238537E+00   5.7871467E-16   1.7250540E+00   4.1747975E-01   4.2895111E-01
   7.5909314E+00   5.6119379E-02  -1.6254456E+00   5.7926317E-16   1.6264141E+00   3.8728699E-01   4.0449250E-01
   7.6160898E+00   4.4393275E-02  -1.4731919E+00   5.7963020E-16   1.4738606E+00   3.5823649E-01   3.7144953E-01
   7.6358285E+00   3.5486139E-02  -1.3603349E+00   5.7970395E-16   1.3607976E+00   3.3962387E-01   3.7001517E-01
   7.6604762E+00   2.5062596E-02  -1.2064837E+00   5.7959140E-16   1.2067441E+00   3.1545189E-01   3.2153788E-01
   7.6817689E+00   2.0454587E-02  -1.0574039E+00   5.7935301E-16   1.0576017E+00   2.9471847E-01   3.0720091E-01
   7.7076230E+00   1.8077988E-02  -8.5292548E-01   5.7886703E-16   8.5311705E-01   2.8411883E-01   2.9031095E-01
   7.7280588E+00   2.0860201E-02  -7.0391589E-01   5.7825849E-16   7.0422488E-01   2.8313339E-01   2.8369939E-01
   7.7540083E+00   2.6764195E-02  -5.4449546E-01   5.7730891E-16   5.4515284E-01   2.8220585E-01   2.8505686E-01
   7.7747598E+00   3.3160470E-02  -4.1356951E-01   5.7654388E-16   4.1489679E-01   2.8160554E-01   2.8451166E-01
   7.7951136E+00   4.0212251E-02  -3.0246308E-01   5.7610385E-16   3.0512449E-01   2.8039932E-01   2.8183943E-01
   7.8193893E+00   4.7217548E-02  -1.9880137E-01   5.7621253E-16   2.0433179E-01   2.7963668E-01   2.8119951E-01
   7.8421569E+00   5.1972710E-02  -1.0989848E-01   5.7701441E-16   1.2156825E-01   2.8036752E-01   2.8293687E-01
   7.8661222E+00   5.3778749E-02  -3.6773484E-02   5.7818056E-16   6.5149389E-02   2.7566239E-01   2.7903634E-01
   7.8871775E+00   5.0692566E-02   2.8937880E-02   5.7923628E-16   5.8370687E-02   2.7341720E-01   2.7620575E-01
   7.9138780E+00   4.4174831E-02   1.1919443E-01   5.8040836E-16   1.2711698E-01   2.7098277E-01   2.7347934E-01
   7.9351506E+00   3.4579940E-02   1.7568633E-01   5.8107397E-16   1.7905714E-01   2.6793402E-01   2.6936623E-01
   7.9553833E+00   2.4278220E-02   2.5003386E-01   5.8146567E-16   2.5120980E-01   2.6534557E-01   2.6704156E-01
   7.9798794E+00   1.2707330E-02   3.8073099E-01   5.8161014E-16   3.8094300E-01   2.6321456E-01   2.6701248E-01
   8.0043268E+00   1.9214269E-03   5.0927633E-01   5.8151205E-16   5.0927997E-01   2.6128539E-01   2.6564834E-01
   8.0242329E+00  -5.0522923E-03   6.3649464E-01   5.8132062E-16   6.3651472E-01   2.5563625E-01   2.5993195E-01
   8.0462446E+00  -7.9652648E-03   7.8370285E-01   5.8096137E-16   7.8374332E-01   2.5240555E-01   2.5686735E-01
   8.0694714E+00  -6.9337455E-03   9.4680572E-01   5.8040593E-16   9.4683111E-01   2.4755259E-01   2.5227228E-01
   8.0916586E+00  -2.6822479E-03   1.1129346E+00   5.7970474E-16   1.1129378E+00   2.4135455E-01   2.4512807E-01
   8.1190968E+00   7.3039075E-03   1.2946211E+00   5.7881478E-16   1.2946417E+00   2.3441668E-01   2.4295850E-01
   8.1404905E+00   1.5372169E-02   1.4419173E+00   5.7828549E-16   1.4419993E+00   2.2860473E-01   2.4174419E-01
   8.1616316E+00   2.2539068E-02   1.5768670E+00   5.7813503E-16   1.5770282E+00   2.2180319E-01   2.4174419E-01
   8.1873941E+00   2.9002052E-02   1.7233306E+00   5.7864881E-16   1.7235746E+00   2.1229689E-01   2.4174419E-01
   8.2085209E+00   3.1939849E-02   1.8481483E+00   5.7957271E-16   1.8484243E+00   2.0574775E-01   2.4174419E-01
   8.2302341E+00   3.1642646E-02   1.9417306E+00   5.8081833E-16   1.9419885E+00   1.9956383E-01   2.4174419E-01
   8.2525625E+00   2.8086789E-02   2.0365536E+00   5.8195949E-16   2.0367475E+00   1.9641308E-01   2.4174419E-01
   8.2753458E+00   2.1577707E-02   2.1037209E+00   5.8271335E-16   2.1038315E+00   1.9307515E-01   2.4174419E-01
   8.2988443E+00   1.1931774E-02   2.2177866E+00   5.8307498E-16   2.2178187E+00   1.8598934E-01   2.4508312E-01
   8.3256435E+00   1.5239209E-03   2.3231580E+00   5.8330056E-16   2.3231585E+00   1.8937033E-01   2.5266087E-01
   8.3411360E+00  -2.9477645E-03   2.3769858E+00   5.8333867E-16   2.3769875E+00   1.9121654E-01   2.5691307E-01
   8.3656006E+00  -1.0057760E-02   2.4793642E+00   5.8323322E-16   2.4793847E+00   1.9652104E-01   2.6304957E-01
   8.3913498E+00  -1.4165523E-02   2.5869246E+00   5.8295984E-16   2.5869634E+00   2.0274985E-01   2.6956445E-01
   8.4096384E+00  -1.4188235E-02   2.6590142E+00   5.8261266E-16   2.6590521E+00   2.0711021E-01   2.7415791E-01
   8.4369974E+00  -9.3004946E-03   2.7554955E+00   5.8193668E-16   2.7555110E+00   2.1367589E-01   2.8071216E-01
   8.4553280E+00  -4.4906419E-03   2.8070605E+00   5.8139071E-16   2.8070641E+00   2.1753329E-01   2.8465012E-01
   8.4827652E+00   5.3921039E-03   2.8564668E+00   5.8062632E-16   2.8564718E+00   2.2230406E-01   2.8868559E-01
   8.5010204E+00   1.2121073E-02   2.8837323E+00   5.8029963E-16   2.8837578E+00   2.2494496E-01   2.9083285E-01
   8.5279903E+00   2.0121418E-02   2.9036164E+00   5.8039349E-16   2.9036860E+00   2.2779916E-01   2.9241970E-01
   8.5462790E+00   2.3483463E-02   2.9041095E+00   5.8087079E-16   2.9042044E+00   2.2941613E-01   2.9307431E-01
   8.5742760E+00   2.5200769E-02   2.8881409E+00   5.8211371E-16   2.8882508E+00   2.3011635E-01   2.9351032E-01
   8.5928154E+00   2.3483321E-02   2.8661072E+00   5.8307218E-16   2.8662035E+00   2.2988820E-01   2.9344079E-01
   8.6199083E+00   1.5842827E-02   2.8287911E+00   5.8430932E-16   2.8288355E+00   2.2868815E-01   2.9092476E-01
   8.6376381E+00   7.4045006E-03   2.8117702E+00   5.8482262E-16   2.8117797E+00   2.2715940E-01   3.3496428E-01
   8.6656122E+00  -6.8440475E-03   2.7857330E+00   5.8523428E-16   2.7857416E+00   3.2701278E-01   4.4901556E-01
   8.6885061E+00  -1.5003433E-02   2.7646534E+00   5.8532438E-16   2.7646940E+00   4.5028508E-01   5.6370080E-01
   8.7126408E+00  -2.3796633E-02   2.7366951E+00   5.8529918E-16   2.7367985E+00   5.6444454E-01   6.5992188E-01
   8.7345304E+00  -2.9175710E-02   2.7026851E+00   5.8508695E-16   2.7028425E+00   6.1801898E-01   7.0645142E-01
   8.7569389E+00  -3.1286765E-02   2.6614075E+00   5.8470796E-16   2.6615913E+00   6.4863360E-01   7.3346829E-01
   8.7796860E+00  -2.9662263E-02   2.6089277E+00   5.8413679E-16   2.6090963E+00   6.9232953E-01   7.5064766E-01
   8.7995329E+00  -2.6438627E-02   2.5357180E+00   5.8349077E-16   2.5358558E+00   6.8575925E-01   7.3989969E-01
   8.8247814E+00  -2.1531859E-02   2.3827536E+00   5.8270843E-16   2.3828509E+00   6.9615060E-01   7.2883815E-01
   8.8453741E+00  -1.6757859E-02   2.2630575E+00   5.8226681E-16   2.2631197E+00   6.6700965E-01   7.0196396E-01
   8.8714972E+00  -1.1801541E-02   2.0494678E+00   5.8228327E-16   2.0495017E+00   6.6152382E-01   6.8526024E-01
   8.8906136E+00  -9.0118041E-03   1.8256930E+00   5.8282257E-16   1.8257152E+00   6.2837613E-01   6.6015637E-01
   8.9161186E+00  -8.7981978E-03   1.5143149E+00   5.8401508E-16   1.5143404E+00   6.4100808E-01   6.4612401E-01
   8.9398041E+00  -1.3189494E-02   1.1949127E+00   5.8526626E-16   1.1949855E+00   8.3239841E-01   6.8662101E-01
   8.9584188E+00  -1.8287528E-02   9.3855816E-01   5.8606490E-16   9.3873632E-01   8.3943522E-01   6.9115144E-01
   8.9836197E+00  -3.0665249E-02   5.7985419E-01   5.8683173E-16   5.8066446E-01   7.2107899E-01   5.0130701E-01
   9.0082312E+00  -4.0361743E-02   2.0818301E-01   5.8723413E-16   2.1205950E-01   7.0595467E-01   5.6578916E-01
   9.0268555E+00  -4.8699051E-02  -2.7526416E-02   5.8731237E-16   5.5940159E-02   6.6689926E-01   5.7544667E-01
   9.0524511E+00  -5.9069116E-02  -3.6430201E-01   5.8727939E-16   3.6905977E-01   6.6783881E-01   6.1229247E-01
   9.0726089E+00  -6.4444974E-02  -6.0529983E-01   5.8720617E-16   6.0872084E-01   7.3859656E-01   6.5785515E-01
   9.0985327E+00  -6.3900895E-02  -9.1266423E-01   5.8688388E-16   9.1489857E-01   6.5168732E-01   6.4291942E-01
   9.1187716E+00  -5.8982294E-02  -1.0974033E+00   5.8643087E-16   1.0989871E+00   7.8655648E-01   6.6568494E-01
   9.1394415E+00  -4.9986970E-02  -1.3717633E+00   5.8584113E-16   1.3726737E+00   7.9472888E-01   6.8921912E-01
   9.1669073E+00  -3.6729563E-02  -1.6637304E+00   5.8497302E-16   1.6641357E+00   7.8127438E-01   6.8349475E-01
   9.1871262E+00  -2.7336350E-02  -1.8492099E+00   5.8448026E-16   1.8494120E+00   7.9187101E-01   6.8260360E-01
   9.2082214E+00  -1.6760927E-02  -2.0681851E+00   5.8431430E-16   2.0682530E+00   6.8493932E-01   6.4639986E-01
   9.2346134E+00  -7.2323349E-03  -2.4230099E+00   5.8483850E-16   2.4230206E+00   7.6388806E-01   6.4632320E-01
   9.2553988E+00  -4.1319034E-03  -2.5913773E+00   5.8567918E-16   2.5913804E+00   7.4490041E-01   6.5733993E-01
   9.2793207E+00  -3.5288720E-03  -2.8518834E+00   5.8689325E-16   2.8518856E+00   7.6366818E-01   6.7500228E-01
   9.3064003E+00  -6.7192647E-03  -3.0614510E+00   5.8811128E-16   3.0614583E+00   7.7307189E-01   6.7751217E-01
   9.3247042E+00  -1.0645491E-02  -3.1919570E+00   5.8872353E-16   3.1919746E+00   7.8521025E-01   8.3718818E-01
   9.3507843E+00  -1.9761143E-02  -3.3415556E+00   5.8918288E-16   3.3416140E+00   8.8642150E-01   9.8500997E-01
   9.3736038E+00  -2.8492121E-02  -3.4251912E+00   5.8922592E-16   3.4253097E+00   9.7269195E-01   1.5885094E+00
   9.3950424E+00  -3.2845214E-02  -3.4980421E+00   5.8916795E-16   3.4981964E+00   1.0670809E+00   2.0755727E+00
   9.4154692E+00  -3.3805296E-02  -3.5130663E+00   5.8914334E-16   3.5132291E+00   1.2699484E+00   1.3060732E+00
   9.4406595E+00  -3.2311462E-02  -3.4959800E+00   5.8902920E-16   3.4961293E+00   1.4908502E+00   1.4928646E+00
   9.4649382E+00  -2.5211506E-02  -3.4396501E+00   5.8863628E-16   3.4397426E+00   1.3769851E+00   1.4155041E+00
   9.4830990E+00  -1.7949997E-02  -3.3836172E+00   5.8815628E-16   3.3836646E+00   1.4883170E+00   1.5289999E+00
   9.5058336E+00  -5.6470335E-03  -3.2986515E+00   5.8742307E-16   3.2986562E+00   1.2562504E+00   1.1556778E+00
