  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   14:54:30  08/23/2023 upci     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob, vmax, vmaxsrf       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1          vmax_0          vmaxsrf_0
   4.7197709E+00  -2.4136189E-01  -2.6105690E+00   1.4544730E-16   2.6217029E+00   3.8859460E-01   4.0628424E-01
   4.7440915E+00  -2.0921837E-01  -2.7850051E+00   1.4046829E-16   2.7928526E+00   3.6722699E-01   3.8307214E-01
   4.7632523E+00  -1.8561637E-01  -2.9221380E+00   1.3617684E-16   2.9280272E+00   3.5050368E-01   3.6481470E-01
   4.7861428E+00  -1.5790999E-01  -3.0529714E+00   1.2923968E-16   3.0570524E+00   3.3230394E-01   3.5005900E-01
   4.8109441E+00  -1.5033753E-01  -3.1464953E+00   1.2343382E-16   3.1500850E+00   3.0618337E-01   3.2476863E-01
   4.8323579E+00  -1.3743275E-01  -3.2224772E+00   1.1991357E-16   3.2254064E+00   2.8554460E-01   3.3293959E-01
   4.8539963E+00  -1.2025801E-01  -3.3270538E+00   1.1680551E-16   3.3292265E+00   2.6592499E-01   3.4275490E-01
   4.8815231E+00  -1.0366438E-01  -3.4588888E+00   1.1285260E-16   3.4604418E+00   2.5387737E-01   3.5565996E-01
   4.9035106E+00  -1.0228376E-01  -3.4555187E+00   1.0978811E-16   3.4570322E+00   2.5932777E-01   3.6387900E-01
   4.9217005E+00  -1.1134837E-01  -3.4091902E+00   1.0799640E-16   3.4110081E+00   2.6355776E-01   3.6840469E-01
   4.9457388E+00  -8.7082282E-02  -3.5270381E+00   1.0645776E-16   3.5281129E+00   2.6946142E-01   3.7052807E-01
   4.9696808E+00  -8.7161340E-02  -3.4246671E+00   1.0396731E-16   3.4257762E+00   2.7445203E-01   3.6822492E-01
   4.9964533E+00  -7.3172532E-02  -3.4171815E+00   1.0164509E-16   3.4179647E+00   2.7882668E-01   3.6312535E-01
   5.0165057E+00  -5.2257150E-02  -3.3897800E+00   9.9971639E-17   3.3901827E+00   2.8116271E-01   3.5872316E-01
   5.0384569E+00  -3.9630130E-02  -3.2734907E+00   9.8498027E-17   3.2737305E+00   3.1045344E-01   3.6430797E-01
   5.0638041E+00  -2.3043305E-02  -3.1871641E+00   9.7392126E-17   3.1872473E+00   3.4974015E-01   4.1319779E-01
   5.0821767E+00   1.3856007E-03  -3.1785889E+00   9.6578644E-17   3.1785891E+00   3.8723901E-01   4.5819530E-01
   5.1097007E+00   3.3330318E-02  -3.1697969E+00   9.5740081E-17   3.1699722E+00   2.5357193E-01   2.8148785E-01
   5.1273069E+00   5.3798862E-02  -3.1786044E+00   9.5191852E-17   3.1790595E+00   2.5309664E-01   2.7907655E-01
   5.1521387E+00   7.1115501E-02  -3.1044822E+00   9.4545685E-17   3.1052966E+00   2.5242823E-01   2.7518249E-01
   5.1766977E+00   7.0976198E-02  -2.9507875E+00   9.3954330E-17   2.9516411E+00   2.5585380E-01   2.7218455E-01
   5.2006564E+00   7.5082682E-02  -2.8770964E+00   9.3257421E-17   2.8780758E+00   2.5962979E-01   2.6862252E-01
   5.2224278E+00   7.5977825E-02  -2.7696874E+00   9.2608488E-17   2.7707293E+00   2.6301804E-01   2.7192789E-01
   5.2449422E+00   5.8962397E-02  -2.5246973E+00   9.2149125E-17   2.5253859E+00   2.6626098E-01   2.7501726E-01
   5.2685990E+00   5.2708693E-02  -2.3260560E+00   9.1444499E-17   2.3266532E+00   2.6949516E-01   2.7783996E-01
   5.2919393E+00   4.9600117E-02  -2.1158571E+00   9.0707395E-17   2.1164384E+00   2.7204084E-01   2.8073129E-01
   5.3150744E+00   5.4282334E-02  -1.9183782E+00   8.9891246E-17   1.9191461E+00   2.7402535E-01   2.8253287E-01
   5.3375888E+00   5.6927685E-02  -1.6772889E+00   8.9058308E-17   1.6782546E+00   2.7503213E-01   2.8373843E-01
   5.3600750E+00   6.3727193E-02  -1.4054947E+00   8.8131859E-17   1.4069387E+00   2.7549410E-01   2.8355086E-01
   5.3834596E+00   6.8837233E-02  -1.1226511E+00   8.7137039E-17   1.1247596E+00   2.7522203E-01   2.8295091E-01
   5.4068689E+00   8.1285000E-02  -8.6339414E-01   8.6025784E-17   8.6721206E-01   2.7462655E-01   2.8224924E-01
   5.4301467E+00   9.3164854E-02  -6.0144365E-01   8.4968383E-17   6.0861659E-01   2.7387944E-01   2.8132415E-01
   5.4455934E+00   1.0214396E-01  -4.2654178E-01   8.4243038E-17   4.3860149E-01   2.7304998E-01   2.8083536E-01
   5.4685102E+00   1.1107843E-01  -1.5437244E-01   8.3147176E-17   1.9018219E-01   2.7152225E-01   2.7961019E-01
   5.4973660E+00   1.1780919E-01   1.8263397E-01   8.1698359E-17   2.1733424E-01   2.6829320E-01   2.7663198E-01
   5.5204363E+00   1.1684667E-01   4.4381255E-01   8.0256067E-17   4.5893651E-01   2.6497409E-01   2.7317476E-01
   5.5435877E+00   1.1556809E-01   7.1177346E-01   7.8467882E-17   7.2109461E-01   2.6071560E-01   2.6887047E-01
   5.5666938E+00   1.0932399E-01   9.8590666E-01   7.6329944E-17   9.9194944E-01   2.5593093E-01   2.6366928E-01
   5.5822139E+00   1.0317127E-01   1.1708115E+00   7.4669806E-17   1.1753484E+00   2.5219637E-01   2.5999093E-01
   5.6056972E+00   9.5360436E-02   1.4559308E+00   7.1879745E-17   1.4590504E+00   2.4633348E-01   2.5359666E-01
   5.6286731E+00   8.4609114E-02   1.7322679E+00   6.8950222E-17   1.7343329E+00   2.3998542E-01   2.5376865E-01
   5.6527834E+00   7.1561530E-02   1.9730246E+00   6.5628563E-17   1.9743220E+00   2.3703295E-01   2.5480226E-01
   5.6774077E+00   6.2562689E-02   2.2245338E+00   6.2636551E-17   2.2254133E+00   2.3667967E-01   2.5535870E-01
   5.7021813E+00   5.3834748E-02   2.4351447E+00   6.0081139E-17   2.4357395E+00   2.3571923E-01   2.5567544E-01
   5.7188969E+00   5.1543925E-02   2.5536659E+00   5.8718435E-17   2.5541861E+00   2.3466051E-01   2.5577891E-01
   5.7437501E+00   3.7231259E-02   2.7934239E+00   5.7123055E-17   2.7936721E+00   2.3274200E-01   2.5513196E-01
   5.7694049E+00   3.8439222E-02   2.8425524E+00   5.5797429E-17   2.8428123E+00   2.3022014E-01   2.5362742E-01
   5.7870088E+00   3.4821026E-02   2.9329734E+00   5.5161284E-17   2.9331799E+00   2.2808975E-01   2.5216255E-01
   5.8132563E+00   3.2100093E-02   3.0520730E+00   5.4421605E-17   3.0522418E+00   2.2429112E-01   2.5616926E-01
   5.8400316E+00   2.9631259E-02   3.0940828E+00   5.3733987E-17   3.0942247E+00   2.2493206E-01   2.6048380E-01
   5.8583021E+00   2.7186994E-02   3.1173100E+00   5.3356352E-17   3.1174285E+00   2.3036464E-01   2.6312324E-01
   5.8857245E+00   2.2317981E-02   3.1522472E+00   5.3174072E-17   3.1523261E+00   2.3518473E-01   2.6705962E-01
   5.9033327E+00   7.7316132E-03   3.2677324E+00   5.3407836E-17   3.2677414E+00   2.5562108E-01   2.6906115E-01
   5.9295335E+00  -4.4537657E-03   3.2543073E+00   5.4048699E-17   3.2543104E+00   2.7872121E-01   2.7193233E-01
   5.9471593E+00  -8.7628393E-03   3.1666167E+00   5.4552456E-17   3.1666288E+00   2.8475460E-01   2.7505270E-01
   5.9726176E+00  -3.0855669E-02   3.3363993E+00   5.5435570E-17   3.3365419E+00   2.2828619E-01   2.7945569E-01
   5.9953904E+00  -4.5532383E-02   3.3223832E+00   5.6416047E-17   3.3226950E+00   2.2929493E-01   2.8578454E-01
   6.0177169E+00  -6.6381440E-02   3.3849926E+00   5.7352568E-17   3.3856435E+00   2.3200035E-01   2.8820238E-01
   6.0398164E+00  -7.3740363E-02   3.2734764E+00   5.8575180E-17   3.2743068E+00   2.3449986E-01   2.9171467E-01
   6.0663700E+00  -9.7749598E-02   3.3294706E+00   6.0595281E-17   3.3309052E+00   2.3726293E-01   2.9573962E-01
   6.0883255E+00  -1.0713616E-01   3.3740172E+00   6.2579218E-17   3.3757176E+00   2.3928542E-01   2.9969639E-01
   6.1103649E+00  -1.2056016E-01   3.3874352E+00   6.4842113E-17   3.3895800E+00   2.4099438E-01   3.0240470E-01
   6.1313915E+00  -1.3899691E-01   3.4558406E+00   6.7462396E-17   3.4586349E+00   2.4652572E-01   2.9997090E-01
   6.1580048E+00  -1.5798862E-01   3.4287133E+00   7.0925576E-17   3.4323514E+00   2.5471783E-01   2.6390028E-01
   6.1771507E+00  -1.6525778E-01   3.3490090E+00   7.3604569E-17   3.3530838E+00   2.6024657E-01   2.9154542E-01
   6.2018471E+00  -1.7695573E-01   3.3087461E+00   7.7302371E-17   3.3134747E+00   2.6692346E-01   2.7699828E-01
   6.2249475E+00  -1.9228613E-01   3.2764800E+00   8.1010641E-17   3.2821174E+00   2.7589029E-01   2.8281415E-01
   6.2469950E+00  -2.0206924E-01   3.1836278E+00   8.4738791E-17   3.1900342E+00   2.8586149E-01   2.8747922E-01
   6.2684884E+00  -2.0779230E-01   3.0588341E+00   8.8517888E-17   3.0658836E+00   2.9294851E-01   2.9078543E-01
   6.2945910E+00  -2.2285382E-01   2.9973140E+00   9.2891516E-17   3.0055873E+00   3.0154115E-01   3.0606967E-01
   6.3147645E+00  -2.2979479E-01   2.8692510E+00   9.6234755E-17   2.8784382E+00   3.1605119E-01   3.1900772E-01
   6.3395205E+00  -2.4107562E-01   2.7753327E+00   1.0023668E-16   2.7857835E+00   3.3227885E-01   3.3949858E-01
   6.3630519E+00  -2.4975625E-01   2.6176736E+00   1.0381076E-16   2.6295614E+00   3.3700392E-01   3.4711733E-01
   6.3859382E+00  -2.5807592E-01   2.4445331E+00   1.0627961E-16   2.4581182E+00   3.4277049E-01   3.4848335E-01
   6.4051895E+00  -2.5846753E-01   2.2195556E+00   1.0873386E-16   2.2345541E+00   3.5223940E-01   3.5721073E-01
   6.4291635E+00  -2.5987306E-01   2.0894260E+00   1.1103628E-16   2.1055250E+00   3.5636988E-01   3.6191788E-01
   6.4524150E+00  -2.5858712E-01   1.9082084E+00   1.1361582E-16   1.9256496E+00   3.6199611E-01   3.6582920E-01
   6.4748735E+00  -2.5392100E-01   1.6789995E+00   1.1621988E-16   1.6980917E+00   4.2113775E-01   3.7450856E-01
   6.4968829E+00  -2.4612918E-01   1.4322625E+00   1.1834076E-16   1.4532570E+00   4.7603768E-01   3.8674062E-01
   6.5188236E+00  -2.3789011E-01   1.1791970E+00   1.1935218E-16   1.2029536E+00   5.2452350E-01   4.2236513E-01
   6.5449619E+00  -2.2728568E-01   9.1353244E-01   1.1892828E-16   9.4138211E-01   5.6245607E-01   4.4841528E-01
   6.5664864E+00  -2.1738489E-01   7.0442510E-01   1.1782620E-16   7.3720479E-01   5.7102799E-01   4.5114031E-01
   6.5879121E+00  -2.1007657E-01   4.9888057E-01   1.1699484E-16   5.4130763E-01   5.7612175E-01   4.4957530E-01
   6.6139278E+00  -2.0181426E-01   2.3352069E-01   1.1637969E-16   3.0864367E-01   5.7387453E-01   4.4251066E-01
   6.6362686E+00  -1.9870330E-01   3.8037352E-02   1.1631396E-16   2.0231126E-01   5.4491442E-01   4.1863847E-01
   6.6589398E+00  -1.9280624E-01  -1.4039294E-01   1.1601724E-16   2.3850456E-01   5.6703657E-01   4.2866394E-01
   6.6814156E+00  -1.8790048E-01  -3.2589579E-01   1.1505639E-16   3.7618434E-01   5.1902652E-01   4.4992858E-01
   6.7042465E+00  -1.8653078E-01  -5.3843039E-01   1.1381011E-16   5.6982541E-01   5.3111660E-01   4.0340406E-01
   6.7244687E+00  -1.9082019E-01  -7.6066673E-01   1.1279737E-16   7.8423607E-01   5.0763798E-01   4.1460896E-01
   6.7496133E+00  -1.8000065E-01  -9.5902067E-01   1.1179805E-16   9.7576684E-01   4.9408904E-01   4.0897435E-01
   6.7701230E+00  -1.7416173E-01  -1.1757853E+00   1.1112224E-16   1.1886140E+00   4.9288613E-01   3.8616690E-01
   6.7947841E+00  -1.6596186E-01  -1.4546636E+00   1.1050592E-16   1.4641002E+00   4.9236795E-01   3.6435217E-01
   6.8189521E+00  -1.4027885E-01  -1.7377254E+00   1.1027162E-16   1.7433783E+00   7.1158338E-01   5.3561431E-01
   6.8383474E+00  -1.6889068E-01  -1.9556187E+00   1.0951096E-16   1.9628980E+00   8.3685988E-01   6.9906753E-01
   6.8645458E+00  -1.5247022E-01  -2.2571917E+00   1.0885178E-16   2.2623355E+00   4.9613938E-01   6.9025189E-01
   6.8849797E+00  -1.3857242E-01  -2.5006449E+00   1.0805509E-16   2.5044816E+00   4.9312004E-01   5.7759291E-01
   6.9065585E+00  -1.4880171E-01  -2.6957822E+00   1.0684086E-16   2.6998858E+00   7.6258755E-01   8.4138501E-01
   6.9289379E+00  -1.0218070E-01  -3.0426812E+00   1.0583620E-16   3.0443964E+00   1.0412248E+00   1.0965608E+00
   6.9514008E+00  -1.2081271E-01  -3.1219027E+00   1.0408644E-16   3.1242394E+00   1.2655728E+00   1.3158177E+00
   6.9760509E+00  -1.1297411E-01  -3.3343439E+00   1.0275199E-16   3.3362572E+00   1.4051894E+00   1.4891241E+00
   7.0018635E+00  -1.1878791E-01  -3.4440224E+00   1.0011047E-16   3.4460704E+00   1.4492567E+00   1.6002004E+00
   7.0218415E+00  -1.1577922E-01  -3.5737977E+00   9.7514231E-17   3.5756726E+00   1.5678923E+00   1.7412190E+00
   7.0431085E+00  -1.0710259E-01  -3.6931829E+00   9.4844039E-17   3.6947355E+00   1.7238108E+00   1.9105980E+00
   7.0697484E+00  -6.8191677E-02  -4.0108204E+00   9.1414674E-17   4.0114002E+00   1.9416450E+00   2.1382732E+00
   7.0899425E+00  -8.1247278E-02  -3.8811407E+00   8.8250603E-17   3.8819909E+00   2.1140292E+00   2.3147264E+00
   7.1110501E+00  -6.5093093E-02  -3.9342911E+00   8.5104041E-17   3.9348297E+00   2.3056064E+00   2.5054498E+00
   7.1384411E+00  -3.7969038E-02  -4.1101708E+00   8.1467179E-17   4.1103458E+00   2.5773628E+00   2.7642012E+00
   7.1572828E+00  -1.2007057E-02  -4.1897798E+00   7.9019029E-17   4.1897969E+00   2.8448536E+00   2.9923115E+00
   7.1801987E+00   1.2950608E-02  -4.2361798E+00   7.5991786E-17   4.2361999E+00   3.1918604E+00   3.2849538E+00
   7.2064190E+00   2.8288148E-02  -4.2078800E+00   7.2314783E-17   4.2079749E+00   3.4931443E+00   3.5498624E+00
   7.2260900E+00   2.6337340E-02  -4.1801338E+00   6.9595582E-17   4.1802168E+00   3.6931908E+00   3.7392316E+00
   7.2493415E+00   2.2600321E-02  -4.1509361E+00   6.6188140E-17   4.1509976E+00   3.9261639E+00   3.9660771E+00
   7.2713041E+00   3.1529304E-02  -4.1075573E+00   6.2983967E-17   4.1076784E+00   4.1520629E+00   4.1846871E+00
   7.2961984E+00   5.1626962E-02  -4.0361218E+00   5.9517961E-17   4.0364518E+00   4.4245071E+00   4.4471388E+00
   7.3196125E+00   8.2345575E-02  -3.9504876E+00   5.6540184E-17   3.9513457E+00   4.7100024E+00   4.7267532E+00
   7.3416958E+00   7.7504367E-02  -3.8672485E+00   5.4044805E-17   3.8680251E+00   4.9758162E+00   4.9940472E+00
   7.3660989E+00   6.5511256E-02  -3.7427225E+00   5.1776159E-17   3.7432959E+00   4.8589644E+00   3.4141641E+00
   7.3860359E+00   3.7828855E-02  -3.4563282E+00   4.9761760E-17   3.4565351E+00   3.3175642E+00   3.4825404E+00
   7.4113307E+00   2.3412155E-02  -3.4377165E+00   4.6740807E-17   3.4377964E+00   2.5122986E+00   2.5197558E+00
   7.4297490E+00   3.5129312E-02  -3.3249295E+00   4.4394684E-17   3.3251152E+00   2.6548667E+00   2.5880523E+00
   7.4562893E+00   9.9801794E-02  -3.6171954E+00   4.2771832E-17   3.6185718E+00   2.7653799E+00   2.6746614E+00
   7.4771042E+00   7.4762076E-02  -3.2417333E+00   4.0922656E-17   3.2425954E+00   2.7633941E+00   2.6382625E+00
   7.4990821E+00   6.0509279E-02  -3.0934968E+00   4.0440169E-17   3.0940886E+00   2.6685352E+00   2.5110023E+00
   7.5229440E+00   1.1447723E-01  -3.0432398E+00   4.1047703E-17   3.0453923E+00   2.5306449E+00   2.3654916E+00
   7.5468483E+00   1.3461527E-01  -2.7800338E+00   4.1116644E-17   2.7832911E+00   2.3840592E+00   2.2132618E+00
   7.5680261E+00   1.5247817E-01  -2.4825499E+00   3.8480124E-17   2.4872282E+00   2.2357235E+00   2.1057382E+00
   7.5919027E+00   1.5735206E-01  -2.1657000E+00   3.4590182E-17   2.1714087E+00   2.0171001E+00   1.9467847E+00
   7.6139178E+00   1.3449396E-01  -1.8649879E+00   2.9875583E-17   1.8698311E+00   1.7361199E+00   1.6463088E+00
   7.6382627E+00   1.3061556E-01  -1.6268165E+00   2.0972731E-17   1.6320516E+00   1.3787562E+00   1.4352444E+00
   7.6630416E+00   1.2324125E-01  -1.3953699E+00   1.5211335E-17   1.4008018E+00   1.0863616E+00   1.3417927E+00
   7.6832781E+00   1.6246690E-01  -1.2927694E+00   1.1577161E-17   1.3029383E+00   9.8913795E-01   1.8757519E+00
   7.7064152E+00   1.8124890E-01  -1.1664237E+00   1.2271934E-17   1.1804217E+00   9.0656233E-01   1.1667457E+00
   7.7292871E+00   1.1162094E-01  -1.0246959E+00   1.3733332E-17   1.0307574E+00   8.4816444E-01   1.4984086E+00
   7.7528043E+00   1.3923430E-01  -8.6720967E-01   1.1714950E-17   8.7831593E-01   8.0313909E-01   1.0493200E+00
   7.7742190E+00   9.5349915E-02  -7.5152105E-01   9.8427917E-18   7.5754571E-01   7.5191808E-01   7.8117406E-01
   7.7993917E+00   6.0613018E-02  -6.7273945E-01   8.3202392E-18   6.7546451E-01   6.9004852E-01   7.8395122E-01
   7.8218622E+00   8.1894077E-02  -6.2741590E-01   5.4452237E-18   6.3273793E-01   6.5051210E-01   5.3238678E-01
   7.8440986E+00   8.3163306E-02  -5.2403861E-01   2.4431067E-18   5.3059644E-01   6.1854070E-01   5.1365381E-01
   7.8641019E+00   7.6735318E-02  -4.4065255E-01  -3.1687630E-19   4.4728398E-01   5.9083992E-01   4.7195220E-01
   7.8901792E+00   7.5042367E-02  -3.5521919E-01  -3.0147422E-19   3.6305925E-01   5.5712754E-01   5.3381652E-01
   7.9109087E+00   7.1031697E-02  -2.7814057E-01  -3.9176949E-19   2.8706738E-01   5.3250337E-01   4.4481385E-01
   7.9346495E+00   7.6880328E-02  -1.7715223E-01   2.7934980E-19   1.9311525E-01   5.0640666E-01   3.6809048E-01
   7.9588132E+00   7.3673122E-02  -1.0198808E-01  -3.7780472E-19   1.2581454E-01   4.8178157E-01   4.1349268E-01
   7.9785480E+00   6.9385499E-02  -2.6616048E-02  -2.8381391E-20   7.4315287E-02   4.6326876E-01   3.8715219E-01
   8.0036621E+00   5.6593638E-02   8.2675681E-02   0.0000000E+00   1.0019036E-01   4.4170475E-01   3.6511278E-01
   8.0238705E+00   5.1408108E-02   1.8842621E-01   0.0000000E+00   1.9531317E-01   4.2589939E-01   3.7736332E-01
   8.0486612E+00   3.8038656E-02   3.1888324E-01   0.0000000E+00   3.2114398E-01   4.0828091E-01   3.9095557E-01
   8.0688591E+00   2.6302006E-02   4.1612712E-01   0.0000000E+00   4.1695753E-01   3.9522135E-01   4.1884288E-01
   8.0961523E+00   1.7106691E-02   5.4123473E-01   0.0000000E+00   5.4150504E-01   3.7891924E-01   3.8728595E-01
   8.1140985E+00   1.3510694E-02   6.2782085E-01   0.0000000E+00   6.2796623E-01   3.6880144E-01   4.2815530E-01
   8.1377163E+00   1.6241207E-03   7.5050342E-01   0.0000000E+00   7.5050515E-01   3.5616988E-01   4.3898058E-01
   8.1619883E+00   2.6157764E-03   8.6829913E-01   0.0000000E+00   8.6830306E-01   3.4386694E-01   4.5754430E-01
   8.1863880E+00   4.9944092E-03   1.0049828E+00   0.0000000E+00   1.0049952E+00   3.3197743E-01   4.5908174E-01
   8.2108431E+00   1.5613335E-02   1.1487246E+00   0.0000000E+00   1.1488307E+00   3.2041809E-01   4.5119032E-01
   8.2291098E+00   3.2729801E-02   1.2717849E+00   0.0000000E+00   1.2722059E+00   3.1195337E-01   2.9863209E-01
   8.2537508E+00   5.3334169E-02   1.4425610E+00   0.0000000E+00   1.4435467E+00   3.0070832E-01   3.0292454E-01
   8.2785616E+00   6.3505515E-02   1.5919809E+00   0.0000000E+00   1.5932471E+00   2.8957188E-01   3.0732903E-01
   8.2978611E+00   6.9928870E-02   1.6979263E+00   0.0000000E+00   1.6993657E+00   2.8103122E-01   3.1196365E-01
   8.3250656E+00   7.3388539E-02   1.8530953E+00   0.0000000E+00   1.8545480E+00   2.6919079E-01   3.2089353E-01
   8.3456059E+00   7.0245914E-02   1.9998699E+00   0.0000000E+00   2.0011034E+00   2.6042402E-01   3.2849708E-01
   8.3663778E+00   6.5203369E-02   2.1066804E+00   0.0000000E+00   2.1076891E+00   2.5173357E-01   3.3874345E-01
   8.3882656E+00   5.6060415E-02   2.2124329E+00   0.0000000E+00   2.2131431E+00   2.4279293E-01   3.5109708E-01
   8.4116488E+00   4.8714206E-02   2.3164771E+00   0.0000000E+00   2.3169892E+00   2.3351863E-01   3.6032209E-01
   8.4371119E+00   4.8697364E-02   2.4555011E+00   0.0000000E+00   2.4559839E+00   2.3065197E-01   3.7362897E-01
   8.4629326E+00   4.5825277E-02   2.6750886E+00   0.0000000E+00   2.6754811E+00   2.2833697E-01   3.9225572E-01
   8.4798174E+00   4.4935212E-02   2.8164611E+00   0.0000000E+00   2.8168194E+00   2.2696435E-01   4.0667355E-01
   8.5052490E+00   5.9605755E-02   2.9449015E+00   0.0000000E+00   2.9455047E+00   2.2515492E-01   4.0799996E-01
   8.5300474E+00   6.6866271E-02   3.1103594E+00   0.0000000E+00   3.1110780E+00   2.2371638E-01   4.0724713E-01
   8.5464201E+00   7.0320204E-02   3.1585834E+00  -9.8540889E-20   3.1593661E+00   2.2297399E-01   4.0547538E-01
   8.5712023E+00   7.0896544E-02   3.2419064E+00  -3.9396627E-19   3.2426815E+00   2.2215717E-01   4.0817398E-01
   8.5945997E+00   4.9534708E-02   3.5544562E+00  -2.6258890E-19   3.5548015E+00   2.2264224E-01   4.1682118E-01
   8.6167297E+00   5.1836289E-02   3.4291916E+00   6.8864037E-19   3.4295833E+00   2.2378798E-01   4.2139441E-01
   8.6402531E+00   5.3303037E-02   3.4289196E+00   1.8952945E-18   3.4293337E+00   2.2578213E-01   4.2974478E-01
   8.6617746E+00  -2.6749849E-02   3.7583899E+00   3.4038513E-18   3.7584853E+00   2.6485291E-01   4.3663228E-01
   8.6892414E+00   1.9077346E-02   3.5379820E+00   5.6125706E-18   3.5380335E+00   3.9518946E-01   4.3964797E-01
   8.7087135E+00   2.2525199E-02   3.5899396E+00   7.2653978E-18   3.5900104E+00   4.8476109E-01   4.6330613E-01
   8.7354832E+00   1.6112830E-02   3.6423311E+00   9.5097291E-18   3.6423666E+00   5.9783065E-01   5.2533513E-01
   8.7566166E+00   8.3792945E-03   3.6893096E+00   1.1057075E-17   3.6893191E+00   6.4383161E-01   5.5172259E-01
   8.7770443E+00  -4.6420645E-04   3.5918665E+00   1.4220211E-17   3.5918665E+00   6.7282403E-01   5.5259848E-01
   8.8031616E+00  -3.8081020E-02   3.6533041E+00   2.2073512E-17   3.6535025E+00   7.2022843E-01   5.7674605E-01
   8.8258467E+00  -6.6061258E-02   3.5127659E+00   2.8310018E-17   3.5133872E+00   6.8860471E-01   5.4710674E-01
   8.8468704E+00  -1.0700879E-01   3.5696878E+00   3.4894793E-17   3.5712914E+00   6.7071348E-01   5.3926635E-01
   8.8689966E+00  -1.7213696E-01   3.3870590E+00   4.1967786E-17   3.3914304E+00   7.5563133E-01   5.7608128E-01
   8.8936834E+00  -1.0073518E-01   2.7194290E+00   4.9775163E-17   2.7212942E+00   6.1398375E-01   5.1144403E-01
   8.9137411E+00  -9.4751135E-02   2.5336664E+00   5.6108568E-17   2.5354373E+00   7.1592808E-01   5.4787159E-01
   8.9358492E+00  -1.1678997E-01   2.3058939E+00   6.1325007E-17   2.3088496E+00   7.5582451E-01   5.4681391E-01
   8.9610815E+00  -1.3377416E-01   1.8098776E+00   6.7132854E-17   1.8148148E+00   6.7874378E-01   5.0866449E-01
   8.9836235E+00  -1.4788601E-01   1.3667338E+00   7.2765126E-17   1.3747114E+00   7.2320491E-01   5.1749378E-01
   9.0069799E+00  -1.6768117E-01   8.6399955E-01   7.8127732E-17   8.8012058E-01   6.3952309E-01   4.6988061E-01
   9.0269794E+00  -1.7722349E-01   4.5324874E-01   8.2679382E-17   4.8666474E-01   6.5105247E-01   4.6920052E-01
   9.0517464E+00  -2.0292076E-01  -3.6307570E-02   8.9341349E-17   2.0614335E-01   5.9093046E-01   4.4656405E-01
   9.0737295E+00  -1.8500036E-01  -4.8936272E-01   9.5615521E-17   5.2316439E-01   5.8312529E-01   4.4144797E-01
   9.0968800E+00  -2.0154737E-01  -9.4765466E-01   1.0100861E-16   9.6885020E-01   5.4850250E-01   4.4039959E-01
   9.1219740E+00  -1.6120808E-01  -1.4220412E+00   1.0540685E-16   1.4311496E+00   5.4165703E-01   4.3258941E-01
   9.1426907E+00  -1.5751500E-01  -1.8075944E+00   1.1101021E-16   1.8144444E+00   5.2015883E-01   4.2323667E-01
   9.1637897E+00  -1.2872376E-01  -2.1940093E+00   1.1480907E-16   2.1977823E+00   4.9468571E-01   4.1470075E-01
   9.1907816E+00  -1.0702773E-01  -2.6619248E+00   1.1774086E-16   2.6640756E+00   7.1940351E-01   5.3375632E-01
   9.2126751E+00  -9.9105924E-02  -2.9207261E+00   1.1866766E-16   2.9224072E+00   8.3009005E-01   7.0257062E-01
   9.2349854E+00  -7.9146929E-02  -3.2540390E+00   1.1816524E-16   3.2550013E+00   5.4369551E-01   5.7871389E-01
   9.2568054E+00  -6.3204944E-02  -3.4908326E+00   1.1582486E-16   3.4914045E+00   7.0019776E-01   7.5103468E-01
   9.2792425E+00  -5.4773867E-02  -3.6688383E+00   1.1242570E-16   3.6692472E+00   8.8253331E-01   9.2687654E-01
   9.3027658E+00  -5.8192771E-02  -3.8204968E+00   1.0900936E-16   3.8209400E+00   1.0862728E+00   1.1039217E+00
   9.3277864E+00  -5.1352028E-02  -3.8955333E+00   1.0621585E-16   3.8958716E+00   1.1070474E+00   1.2059269E+00
   9.3489103E+00  -6.6518985E-02  -3.8709688E+00   1.0418254E-16   3.8715403E+00   1.2399918E+00   1.3576142E+00
   9.3703499E+00  -3.9460775E-02  -4.0387754E+00   1.0099468E-16   4.0389681E+00   1.4065399E+00   1.5350513E+00
   9.3928413E+00  -4.7908850E-02  -3.9234817E+00   9.7622168E-17   3.9237742E+00   1.5755881E+00   1.7270975E+00
   9.4163771E+00  -2.5563572E-02  -4.0700383E+00   9.3927477E-17   4.0701184E+00   1.7531137E+00   1.9235353E+00
   9.4400826E+00  -1.5358215E-02  -4.0692277E+00   9.0049701E-17   4.0692568E+00   1.9477127E+00   2.1331308E+00
   9.4639921E+00   5.5954969E-03  -4.1605988E+00   8.6092131E-17   4.1606026E+00   2.1609375E+00   2.3568182E+00
   9.4859896E+00   2.4755564E-02  -4.2733164E+00   8.3177510E-17   4.2733879E+00   2.3787844E+00   2.5760579E+00
   9.5061722E+00   4.6545867E-02  -4.3347087E+00   8.0359988E-17   4.3349586E+00   2.6039784E+00   2.7934697E+00
