  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   14:11:36  08/23/2023 lwbb     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob, vmax, vmaxsrf       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1          vmax_0          vmaxsrf_0
   4.6957331E+00  -2.4496017E-01   1.9445176E+00   2.7113008E-16   1.9598862E+00   5.7897139E-01   5.8070272E-01
   4.7205734E+00  -2.3849587E-01   1.1935532E+00   2.5620499E-16   1.2171481E+00   5.6530243E-01   6.9344503E-01
   4.7437143E+00  -2.2625062E-01   5.2713805E-01   2.4306137E-16   5.7364088E-01   5.4214108E-01   5.4997599E-01
   4.7666874E+00  -1.9477190E-01  -2.3828192E-02   2.3185867E-16   1.9622405E-01   5.2621174E-01   5.3435302E-01
   4.7869234E+00  -1.9163321E-01  -4.2830426E-01   2.2155068E-16   4.6922046E-01   5.1320297E-01   5.2122158E-01
   4.8096418E+00  -2.1857359E-01  -5.5007142E-01   2.1065568E-16   5.9190619E-01   4.9721649E-01   6.0129017E-01
   4.8344889E+00  -1.9270840E-01  -1.0961685E+00   1.9692395E-16   1.1129788E+00   4.7362831E-01   4.9970201E-01
   4.8580613E+00  -1.6905728E-01  -1.4458323E+00   1.8412838E-16   1.4556824E+00   4.4605401E-01   4.4864726E-01
   4.8793807E+00  -1.5906380E-01  -1.6881688E+00   1.7386541E-16   1.6956459E+00   4.2502490E-01   4.2993149E-01
   4.9015889E+00  -1.4910966E-01  -1.6297575E+00   1.6228177E-16   1.6365645E+00   4.0233028E-01   4.3889225E-01
   4.9251814E+00  -1.4028722E-01  -1.7881738E+00   1.5092728E-16   1.7936683E+00   3.7972647E-01   4.3901268E-01
   4.9498382E+00  -1.3394907E-01  -1.8741449E+00   1.3913764E-16   1.8789257E+00   3.9983520E-01   3.8607410E-01
   4.9724951E+00  -1.3642113E-01  -1.8993893E+00   1.4101737E-16   1.9042821E+00   4.0009642E-01   4.0683898E-01
   4.9928050E+00  -1.3996324E-01  -1.9725288E+00   1.3579968E-16   1.9774882E+00   3.8295519E-01   4.8295498E-01
   5.0177236E+00  -1.4456230E-01  -2.0641816E+00   1.4511531E-16   2.0692375E+00   4.2438319E-01   4.5227253E-01
   5.0408182E+00  -1.2718165E-01  -2.0033200E+00   1.5431634E-16   2.0073528E+00   4.3491954E-01   4.2484108E-01
   5.0625844E+00  -1.3006172E-01  -2.2348969E+00   1.5814154E-16   2.2386782E+00   4.3080619E-01   3.9670262E-01
   5.0828805E+00  -1.2501360E-01  -2.4179406E+00   1.5820717E-16   2.4211702E+00   4.0017951E-01   3.9844427E-01
   5.1072989E+00  -1.1428764E-01  -2.5937693E+00   1.5910328E-16   2.5962858E+00   4.1019413E-01   3.9993405E-01
   5.1279702E+00  -1.0388969E-01  -2.6580985E+00   1.5655554E-16   2.6601279E+00   4.1454303E-01   4.0063974E-01
   5.1535425E+00  -8.4487751E-02  -2.7048044E+00   1.4715468E-16   2.7061236E+00   4.1079548E-01   4.0210897E-01
   5.1742473E+00  -8.3105661E-02  -2.7810109E+00   1.3775101E-16   2.7822523E+00   4.0326554E-01   4.1250828E-01
   5.1994400E+00  -7.2259046E-02  -2.6747346E+00   1.2305161E-16   2.6757107E+00   3.9136347E-01   4.8310545E-01
   5.2214890E+00  -6.4622998E-02  -2.5288224E+00   1.1573771E-16   2.5296481E+00   3.8132083E-01   4.2764440E-01
   5.2421861E+00  -6.7040518E-02  -2.5741541E+00   1.0954355E-16   2.5750270E+00   4.5833808E-01   6.4839375E-01
   5.2662244E+00  -6.7396708E-02  -2.5064750E+00   1.0732637E-16   2.5073810E+00   3.5622925E-01   4.1453901E-01
   5.2905250E+00  -5.5405729E-02  -1.9873451E+00   1.0465756E-16   1.9881173E+00   4.6717608E-01   5.6283170E-01
   5.3120708E+00  -6.9546290E-02  -2.1897674E+00   9.9508689E-17   2.1908715E+00   6.1484963E-01   7.2623414E-01
   5.3352318E+00  -5.1513676E-02  -1.8064799E+00   9.8775867E-17   1.8072143E+00   3.4495902E-01   4.2100301E-01
   5.3568039E+00  -5.0025456E-02  -1.3741045E+00   9.8073405E-17   1.3750148E+00   3.7033600E-01   4.6457607E-01
   5.3829951E+00  -5.0739944E-02  -1.0487217E+00   9.7591781E-17   1.0499485E+00   4.2674869E-01   4.2201290E-01
   5.4010234E+00  -5.1349364E-02  -9.1020751E-01   9.7310632E-17   9.1165483E-01   4.5291808E-01   4.2270193E-01
   5.4263368E+00  -4.9551349E-02  -7.9305470E-01   9.4253552E-17   7.9460120E-01   4.5849383E-01   1.0209442E+00
   5.4521036E+00  -4.3934900E-02  -4.3983838E-01   9.4565207E-17   4.4202724E-01   4.7088936E-01   1.0200191E+00
   5.4705782E+00  -3.5308741E-02  -2.6004130E-01   9.3313133E-17   2.6242748E-01   4.1296887E-01   5.9372658E-01
   5.4962282E+00  -3.7467286E-02  -5.4642722E-02   9.0538134E-17   6.6254243E-02   4.3033883E-01   4.1955766E-01
   5.5190167E+00  -3.4400236E-02   1.0639587E-01   8.8772520E-17   1.1181886E-01   3.9181292E-01   4.2384744E-01
   5.5426269E+00  -3.7940141E-02   2.9119259E-01   8.5998679E-17   2.9365385E-01   3.8783273E-01   4.3141705E-01
   5.5614457E+00  -3.4071408E-02   4.2486483E-01   8.4595086E-17   4.2622879E-01   3.8138315E-01   4.3846273E-01
   5.5872850E+00  -3.6670908E-02   5.0435996E-01   8.2794030E-17   5.0569135E-01   3.5488963E-01   4.4715422E-01
   5.6067796E+00  -2.3149822E-02   6.3025302E-01   8.1629928E-17   6.3067800E-01   3.5304606E-01   4.5274389E-01
   5.6304750E+00  -1.6152225E-02   7.5248522E-01   8.1278330E-17   7.5265861E-01   3.9000696E-01   4.5783651E-01
   5.6560655E+00  -1.9391323E-02   8.6675256E-01   8.0863337E-17   8.6696947E-01   4.1215748E-01   4.6264032E-01
   5.6791930E+00  -2.8698061E-02   9.9292636E-01   7.9793660E-17   9.9334103E-01   3.9145425E-01   8.3993340E-01
   5.7032905E+00  -2.9631743E-02   1.0776684E+00   8.1981738E-17   1.0780756E+00   3.9652866E-01   6.4123738E-01
   5.7226605E+00  -2.9118128E-02   1.1821630E+00   8.2069029E-17   1.1825216E+00   4.1113302E-01   4.7724599E-01
   5.7463870E+00  -2.9802257E-02   1.3474793E+00   8.2106603E-17   1.3478090E+00   3.9721304E-01   4.8259324E-01
   5.7656946E+00  -2.7356029E-02   1.4229094E+00   8.2312028E-17   1.4231722E+00   4.0946451E-01   4.8757443E-01
   5.7911372E+00  -3.4923043E-02   1.5630820E+00   8.2717969E-17   1.5634722E+00   4.1435197E-01   4.9404332E-01
   5.8166676E+00  -3.1093176E-02   1.7012339E+00   8.5291294E-17   1.7015181E+00   4.1578341E-01   4.9980891E-01
   5.8353896E+00  -2.9935529E-02   1.8358996E+00   8.5384786E-17   1.8361436E+00   4.2155555E-01   5.0350314E-01
   5.8600979E+00  -3.7407603E-02   2.0277901E+00   8.5246488E-17   2.0281351E+00   4.1011015E-01   5.0766271E-01
   5.8848481E+00  -3.5557985E-02   2.1404006E+00   8.8315453E-17   2.1406960E+00   4.0143213E-01   5.1102072E-01
   5.9058533E+00  -3.5412427E-02   2.3916368E+00   8.9958611E-17   2.3918991E+00   3.7451974E-01   5.1324385E-01
   5.9263849E+00  -4.7528978E-02   3.0717337E+00   9.0330042E-17   3.0721016E+00   3.4433606E-01   5.1528448E-01
   5.9501224E+00  -4.0209696E-02   2.9192967E+00   9.3582543E-17   2.9195738E+00   3.5343397E-01   5.1735038E-01
   5.9742236E+00  -3.9167337E-02   3.4741352E+00   9.5787005E-17   3.4743559E+00   3.4927058E-01   5.1882857E-01
   5.9953599E+00  -4.2794131E-02   3.3073733E+00   1.0032377E-16   3.3076501E+00   3.7355405E-01   5.1979524E-01
   6.0183702E+00  -3.6549117E-02   3.1697452E+00   1.0597790E-16   3.1699557E+00   4.2611322E-01   5.2226317E-01
   6.0421038E+00  -5.0549909E-02   3.9575129E+00   1.1088011E-16   3.9578357E+00   3.6943427E-01   5.2517849E-01
   6.0656767E+00  -5.3305000E-02   3.9900227E+00   1.1683934E-16   3.9903789E+00   3.8754475E-01   5.5350244E-01
   6.0867758E+00  -5.0624274E-02   3.8307638E+00   1.3431305E-16   3.8310983E+00   3.9767402E-01   5.3152412E-01
   6.1111183E+00  -4.2442605E-02   3.4123774E+00   1.3617881E-16   3.4126415E+00   3.5482553E-01   5.3495026E-01
   6.1344686E+00  -3.6582261E-02   3.5468595E+00   1.4039877E-16   3.5470483E+00   3.4698844E-01   5.3806877E-01
   6.1577539E+00  -4.0154334E-02   4.4833131E+00   1.4365479E-16   4.4834929E+00   3.4495574E-01   5.4107165E-01
   6.1775775E+00  -3.8232289E-02   4.1832752E+00   1.4687805E-16   4.1834502E+00   3.7799299E-01   5.4335612E-01
   6.2010102E+00  -3.9472848E-02   4.2032003E+00   1.4884578E-16   4.2033858E+00   3.9147687E-01   5.4548311E-01
   6.2245231E+00  -3.2006953E-02   4.5670462E+00   1.5315874E-16   4.5671582E+00   4.0070951E-01   5.4678571E-01
   6.2468476E+00  -3.4137182E-02   6.1562304E+00   1.6185430E-16   6.1563253E+00   3.6748520E-01   5.4709846E-01
   6.2693443E+00  -3.8670138E-02   5.8347478E+00   1.7917776E-16   5.8348761E+00   3.6915892E-01   5.4718041E-01
   6.2924786E+00  -4.3711379E-02   5.3486719E+00   1.9593653E-16   5.3488507E+00   3.9546850E-01   5.4800522E-01
   6.3152685E+00  -5.0001156E-02   5.7752790E+00   2.0682768E-16   5.7754955E+00   4.1778785E-01   5.4817390E-01
   6.3377695E+00  -6.5003186E-02   6.2129083E+00   2.1487247E-16   6.2132487E+00   4.4025418E-01   5.4736692E-01
   6.3615737E+00  -6.0693860E-02   6.4204540E+00   2.2766692E-16   6.4207406E+00   4.6418279E-01   5.4533714E-01
   6.3844204E+00  -6.4523958E-02   6.0159445E+00   2.3986276E-16   6.0162907E+00   4.8402923E-01   5.4227990E-01
   6.4077148E+00  -7.6505937E-02   5.7586665E+00   2.5010972E-16   5.7591748E+00   4.9887213E-01   5.3817844E-01
   6.4301496E+00  -8.3971821E-02   5.8074546E+00   2.5833454E-16   5.8080616E+00   5.1426685E-01   5.3345108E-01
   6.4515324E+00  -8.9001484E-02   5.6699820E+00   2.6586241E-16   5.6706805E+00   5.3334916E-01   5.2838033E-01
   6.4745722E+00  -9.4088130E-02   5.4748802E+00   2.7239359E-16   5.4756885E+00   5.5349940E-01   5.5250645E-01
   6.4987655E+00  -9.9056140E-02   5.3391070E+00   2.7913214E-16   5.3400259E+00   5.7349366E-01   5.6840396E-01
   6.5200286E+00  -9.9463336E-02   5.1010370E+00   2.8460646E-16   5.1020064E+00   5.8508706E-01   5.8253896E-01
   6.5427394E+00  -1.0192770E-01   4.8363137E+00   2.8872169E-16   4.8373876E+00   5.8999342E-01   5.8760089E-01
   6.5656800E+00  -9.9596247E-02   4.3570366E+00   2.9191450E-16   4.3581748E+00   5.9914058E-01   5.9727859E-01
   6.5886168E+00  -9.0551227E-02   3.8147914E+00   2.9306403E-16   3.8158660E+00   6.0539597E-01   6.0172522E-01
   6.6110263E+00  -9.1438055E-02   3.4224000E+00   2.9246806E-16   3.4236212E+00   6.0960048E-01   6.0746288E-01
   6.6344342E+00  -8.9154698E-02   3.0969708E+00   2.9063270E-16   3.0982537E+00   6.1049771E-01   6.0909361E-01
   6.6580248E+00  -9.2863820E-02   2.8136451E+00   2.8789874E-16   2.8151772E+00   6.0733515E-01   6.0620350E-01
   6.6814914E+00  -1.0434439E-01   2.6110015E+00   2.8401017E-16   2.6130855E+00   6.0143697E-01   6.0824609E-01
   6.7038479E+00  -1.1339838E-01   2.3236208E+00   2.7984343E-16   2.3263862E+00   5.9563082E-01   5.9209150E-01
   6.7268815E+00  -1.0868713E-01   1.8989550E+00   2.7455636E-16   1.9020628E+00   5.9296650E-01   5.9014559E-01
   6.7487144E+00  -1.1708783E-01   1.5088886E+00   2.6875985E-16   1.5134246E+00   5.7578319E-01   5.8494496E-01
   6.7723002E+00  -1.1528405E-01   1.1258208E+00   2.6211260E-16   1.1317079E+00   5.6727666E-01   5.9095407E-01
   6.7941084E+00  -1.2147636E-01   9.1319150E-01   2.5495406E-16   9.2123568E-01   5.6080937E-01   5.9229845E-01
   6.8162050E+00  -1.1419635E-01   5.4271126E-01   2.4783128E-16   5.5459565E-01   5.5454576E-01   5.7391536E-01
   6.8386636E+00  -1.1422077E-01   2.6233983E-01   2.3957260E-16   2.8612685E-01   5.4360217E-01   6.0311627E-01
   6.8635173E+00  -1.1793372E-01  -3.2290701E-02   2.3035011E-16   1.2227450E-01   5.2902752E-01   5.3267795E-01
   6.8863015E+00  -1.0204821E-01  -3.7156963E-01   2.2252148E-16   3.8532823E-01   5.1563907E-01   5.1631767E-01
   6.9074097E+00  -9.7931653E-02  -5.8950996E-01   2.1450936E-16   5.9758902E-01   5.0233680E-01   5.0023246E-01
   6.9321237E+00  -9.5841631E-02  -8.4209234E-01   2.0405300E-16   8.4752882E-01   4.9403471E-01   4.8583302E-01
   6.9532256E+00  -9.0009414E-02  -1.0387635E+00   1.9506372E-16   1.0426559E+00   4.6772209E-01   5.4168785E-01
   6.9755430E+00  -8.7143041E-02  -1.2269075E+00   1.8535171E-16   1.2299984E+00   4.5700043E-01   5.0161278E-01
   6.9998341E+00  -7.8253910E-02  -1.4176731E+00   1.7474450E-16   1.4198313E+00   4.4257927E-01   5.0940412E-01
   7.0212684E+00  -7.5946905E-02  -1.5612272E+00   1.6475461E-16   1.5630734E+00   4.2727253E-01   5.1735890E-01
   7.0438299E+00  -7.4738033E-02  -1.6971354E+00   1.5411005E-16   1.6987803E+00   4.1132948E-01   5.2534628E-01
   7.0674872E+00  -6.6593394E-02  -1.5649897E+00   1.4260484E-16   1.5664059E+00   3.9159396E-01   5.3253716E-01
   7.0924034E+00  -6.8256073E-02  -1.6810352E+00   1.2989753E-16   1.6824203E+00   3.9780515E-01   5.4057652E-01
   7.1150603E+00  -8.2716525E-02  -1.9378462E+00   1.3022266E-16   1.9396107E+00   4.0183261E-01   5.4658693E-01
   7.1357365E+00  -7.8543730E-02  -2.1393580E+00   1.2679214E-16   2.1407995E+00   3.9612710E-01   5.5246425E-01
   7.1580672E+00  -8.7554231E-02  -2.5686769E+00   1.2489253E-16   2.5701687E+00   4.0789977E-01   6.0348791E-01
   7.1808071E+00  -8.6631000E-02  -2.6618745E+00   1.2778732E-16   2.6632838E+00   4.0269408E-01   5.6299645E-01
   7.2035027E+00  -7.2073020E-02  -2.8112688E+00   1.2648256E-16   2.8121924E+00   4.9868655E-01   1.0476661E+00
   7.2261271E+00  -6.7067958E-02  -3.1928451E+00   1.2356710E-16   3.1935494E+00   3.6851439E-01   5.7208878E-01
   7.2519031E+00  -5.5776127E-02  -3.2510796E+00   1.1212694E-16   3.2515581E+00   3.7693989E-01   5.7682127E-01
   7.2714257E+00  -5.1376618E-02  -3.3037670E+00   1.0019005E-16   3.3041666E+00   3.9672431E-01   5.8026403E-01
   7.2947354E+00  -4.1160148E-02  -3.6730454E+00   9.1151988E-17   3.6732759E+00   4.0503243E-01   5.8416706E-01
   7.3207312E+00  -4.2856518E-02  -3.6212845E+00   8.4695486E-17   3.6215382E+00   4.7856200E-01   5.8807790E-01
   7.3432317E+00  -2.3316028E-02  -3.4695334E+00   7.3995958E-17   3.4696119E+00   6.4567775E-01   6.9551015E-01
   7.3639627E+00  -8.7066609E-03  -3.8290844E+00   6.5750317E-17   3.8290944E+00   6.8387109E-01   7.4251920E-01
   7.3881178E+00  -3.3152591E-02  -4.1379423E+00   5.6627746E-17   4.1380754E+00   8.2166654E-01   8.8534850E-01
   7.4096518E+00  -3.4642361E-02  -4.2359867E+00   4.8683884E-17   4.2361283E+00   8.6123943E-01   9.3444133E-01
   7.4322820E+00  -2.5260767E-02  -4.3286114E+00   4.0611719E-17   4.3286853E+00   9.5434308E-01   1.0391041E+00
   7.4560118E+00   2.3608066E-02  -4.6220236E+00   2.9126541E-17   4.6220837E+00   1.2066002E+00   1.1985786E+00
   7.4780645E+00  -4.4379744E-04  -4.4396343E+00   2.2070082E-17   4.4396343E+00   1.0500317E+00   1.1471258E+00
   7.5015383E+00  -1.8265354E-02  -4.4018011E+00   1.5779986E-17   4.4018393E+00   1.2576865E+00   1.2403429E+00
   7.5241356E+00  -2.8016554E-02  -4.4440370E+00   1.3154762E-17   4.4441252E+00   1.3550084E+00   1.4050033E+00
   7.5469513E+00  -5.8431812E-02  -3.8942087E+00   1.3391808E-17   3.8946471E+00   1.1571255E+00   1.2070092E+00
   7.5693264E+00  -2.6057294E-02  -3.7256663E+00   1.1230726E-17   3.7257574E+00   1.1082342E+00   1.1957724E+00
   7.5930357E+00  -2.4894562E-03  -3.7852361E+00   9.4942856E-18   3.7852368E+00   1.2800360E+00   1.3059168E+00
   7.6156569E+00  -3.7664734E-02  -3.6147137E+00   9.3507028E-18   3.6149099E+00   1.0380071E+00   1.1256187E+00
   7.6373725E+00   1.1855382E-02  -3.5971503E+00   7.1242775E-18   3.5971699E+00   1.2408848E+00   1.3406006E+00
   7.6605477E+00   5.6016307E-02  -2.9151824E+00   5.4527179E-18   2.9157205E+00   6.6361022E-01   9.4358808E-01
   7.6826816E+00  -1.8491544E-02  -2.3022852E+00   6.2700754E-18   2.3023593E+00   5.4789841E-01   7.2844845E-01
   7.7048020E+00   1.8518034E-02  -2.2413626E+00   4.7521940E-18   2.2414389E+00   4.8572215E-01   6.1104465E-01
   7.7304940E+00   1.5944423E-02  -2.1615236E+00   3.9831542E-18   2.1615822E+00   4.3615916E-01   6.1312300E-01
   7.7537999E+00   1.2000473E-02  -1.8900657E+00   3.1724287E-18   1.8901037E+00   2.8998226E-01   6.2849915E-01
   7.7735271E+00   1.0339417E-02  -1.6364186E+00   2.5515445E-18   1.6364512E+00   2.7483672E-01   5.9178746E-01
   7.7972422E+00   3.2166685E-03  -1.4460459E+00   2.5897375E-18   1.4460495E+00   2.5619277E-01   5.8673418E-01
   7.8222790E+00   8.7184680E-04  -1.3536392E+00   1.7828534E-18   1.3536395E+00   2.3674779E-01   5.8160317E-01
   7.8430681E+00  -1.3976996E-03  -1.2250395E+00   6.6379590E-19   1.2250402E+00   2.2222793E-01   5.8403295E-01
   7.8652263E+00  -2.1962526E-03  -1.0987542E+00  -1.4415708E-19   1.0987564E+00   2.1846978E-01   5.8644533E-01
   7.8855181E+00  -1.6552939E-03  -1.0966783E+00  -4.1544360E-19   1.0966796E+00   2.1621104E-01   5.9092861E-01
   7.9107995E+00  -4.7438662E-03  -1.0527773E+00  -3.7422028E-19   1.0527879E+00   2.1431306E-01   5.9759784E-01
   7.9370995E+00  -2.6512453E-03  -9.1419846E-01  -9.5757930E-20   9.1420227E-01   2.1410692E-01   6.0376960E-01
   7.9575534E+00  -5.8965682E-04  -7.9179716E-01   0.0000000E+00   7.9179740E-01   2.1740545E-01   6.0815746E-01
   7.9776187E+00   2.5536553E-03  -7.1122634E-01   0.0000000E+00   7.1123093E-01   2.1246976E-01   6.1213380E-01
   8.0032740E+00   5.2128667E-03  -5.6484550E-01   0.0000000E+00   5.6486958E-01   2.1065596E-01   6.1658782E-01
   8.0290012E+00   6.2418091E-03  -3.7774888E-01   0.0000000E+00   3.7780046E-01   2.0810263E-01   6.2154680E-01
   8.0469952E+00   4.8696571E-03  -3.1894171E-01   0.0000000E+00   3.1897891E-01   2.0596743E-01   6.2450272E-01
   8.0699062E+00   2.5233915E-03  -1.3290030E-01   0.0000000E+00   1.3292424E-01   2.0283374E-01   6.2888473E-01
   8.0920057E+00  -3.3868972E-04   2.2868127E-02   0.0000000E+00   2.2870636E-02   1.9935846E-01   6.3358015E-01
   8.1159391E+00  -4.7038202E-03   2.2833426E-01   0.0000000E+00   2.2838271E-01   2.0305236E-01   6.3753247E-01
   8.1361103E+00  -8.2531907E-03   4.1583288E-01   0.0000000E+00   4.1591477E-01   2.0633844E-01   6.4052415E-01
   8.1661873E+00  -8.3671045E-03   6.3282955E-01   0.0000000E+00   6.3288486E-01   2.1146977E-01   6.4518106E-01
   8.1885395E+00  -5.4015107E-03   7.7618587E-01   0.0000000E+00   7.7620465E-01   2.1514799E-01   6.4777756E-01
   8.2123032E+00  -4.7002248E-03   9.3267071E-01   0.0000000E+00   9.3268257E-01   2.1893480E-01   6.4995074E-01
   8.2348804E+00  -6.3222246E-03   1.0964787E+00  -1.4028948E-19   1.0964969E+00   2.2252639E-01   6.5160102E-01
   8.2518759E+00  -6.6392757E-03   1.2132965E+00  -2.7267929E-19   1.2133147E+00   2.2515459E-01   6.5264559E-01
   8.2793055E+00  -7.5543779E-03   1.4099525E+00  -4.3021160E-19   1.4099728E+00   2.2915910E-01   6.5442646E-01
   8.2976360E+00  -6.8577779E-03   1.5450591E+00  -3.7822978E-19   1.5450742E+00   2.3157856E-01   6.5585750E-01
   8.3246384E+00  -5.9736231E-03   1.7644098E+00   4.7202538E-20   1.7644198E+00   2.3465253E-01   6.5758276E-01
   8.3426828E+00  -5.4188450E-03   1.8913577E+00   6.9477547E-19   1.8913655E+00   2.3636281E-01   6.5859401E-01
   8.3700838E+00  -4.4955676E-03   2.0913913E+00   2.5810089E-18   2.0913961E+00   2.3873082E-01   6.5978825E-01
   8.3881187E+00  -4.3764608E-03   2.2369578E+00   3.3891103E-18   2.2369621E+00   2.4009630E-01   6.6038662E-01
   8.4146118E+00  -6.2661571E-03   2.4773548E+00   5.2464472E-18   2.4773626E+00   2.4194269E-01   6.6096288E-01
   8.4321823E+00  -5.0848559E-03   2.5584128E+00   6.4083303E-18   2.5584180E+00   2.4312146E-01   6.6106236E-01
   8.4594355E+00  -6.2357187E-03   2.7202306E+00   8.5823330E-18   2.7202377E+00   2.4457927E-01   6.6058284E-01
   8.4809446E+00  -1.1832856E-02   3.9132211E+00   1.0171275E-17   3.9132390E+00   2.4538755E-01   6.5947950E-01
   8.5058212E+00  -7.4589858E-03   3.6140468E+00   1.2814962E-17   3.6140544E+00   2.4596718E-01   6.5737063E-01
   8.5297565E+00  -5.7367296E-03   3.6274331E+00   1.7850045E-17   3.6274376E+00   2.4615651E-01   6.5800720E-01
   8.5497589E+00  -4.7818106E-03   3.5976343E+00   2.2319538E-17   3.5976374E+00   3.6908793E-01   6.5718287E-01
   8.5726919E+00  -4.9286620E-03   4.3223443E+00   2.8599038E-17   4.3223467E+00   2.4554701E-01   6.5506649E-01
   8.5979004E+00  -5.7579428E-03   4.5324798E+00   3.7047825E-17   4.5324831E+00   2.8448203E-01   6.5170062E-01
   8.6185198E+00  -1.1230089E-03   5.0272593E+00   4.5263770E-17   5.0272593E+00   3.0303058E-01   6.4819789E-01
   8.6417732E+00  -2.0444382E-03   4.8056359E+00   5.5224914E-17   4.8056364E+00   3.1135455E-01   6.4343727E-01
   8.6636047E+00  -4.4915047E-03   5.7928247E+00   6.3173332E-17   5.7928262E+00   3.1715035E-01   6.3824028E-01
   8.6889582E+00  -2.5545734E-03   5.6415801E+00   7.2840142E-17   5.6415806E+00   3.4078547E-01   6.3133579E-01
   8.7078304E+00  -5.8630737E-03   5.2782879E+00   8.2177840E-17   5.2782912E+00   3.6831367E-01   6.3346207E-01
   8.7315359E+00  -4.1719833E-03   6.3853307E+00   9.0692863E-17   6.3853321E+00   3.4492299E-01   6.3679630E-01
   8.7564840E+00  -7.1193352E-03   5.6440897E+00   1.0290721E-16   5.6440940E+00   4.0142629E-01   6.3926774E-01
   8.7803526E+00  -1.1427573E-02   5.5235267E+00   1.1185009E-16   5.5235381E+00   4.5101860E-01   6.4064801E-01
   8.8004246E+00   9.2521275E-04   6.5401859E+00   1.2563955E-16   6.5401859E+00   3.8233399E-01   6.4134443E-01
   8.8240185E+00  -1.5111977E-02   5.4942842E+00   1.4892711E-16   5.4943047E+00   4.6129534E-01   6.4117783E-01
   8.8462925E+00  -2.8437956E-03   5.4161592E+00   1.4879721E-16   5.4161596E+00   3.4453198E-01   6.4010596E-01
   8.8684607E+00  -3.8670630E-03   6.0425177E+00   1.5783047E-16   6.0425191E+00   3.9445034E-01   6.3964856E-01
   8.8928852E+00  -5.9216688E-03   6.2512498E+00   1.6686835E-16   6.2512527E+00   3.9225012E-01   6.3920218E-01
   8.9150906E+00  -7.6571661E-03   6.2022576E+00   1.7155975E-16   6.2022624E+00   4.3668842E-01   6.3925213E-01
   8.9373569E+00  -8.4744804E-03   6.0389428E+00   1.7434304E-16   6.0389485E+00   4.6616799E-01   6.5070701E-01
   8.9594345E+00  -1.2594607E-02   5.9564562E+00   1.7554596E-16   5.9564695E+00   4.4337639E-01   6.4173043E-01
   8.9834356E+00  -1.5993251E-02   6.2501159E+00   1.7930934E-16   6.2501359E+00   4.8068163E-01   6.4339602E-01
   9.0061913E+00  -1.0593085E-02   6.6717134E+00   1.8708472E-16   6.6717219E+00   5.1629412E-01   6.4480513E-01
   9.0280552E+00  -1.5969981E-02   6.6640458E+00   1.9417915E-16   6.6640649E+00   5.5163264E-01   6.4581180E-01
   9.0511370E+00  -2.4182200E-02   6.3877835E+00   1.9759828E-16   6.3878293E+00   5.8386004E-01   6.4666450E-01
   9.0737925E+00  -4.1451629E-02   5.8157053E+00   1.9909914E-16   5.8158526E+00   6.1666232E-01   8.2415015E-01
   9.0977879E+00  -3.0930756E-02   4.4310694E+00   1.9899974E-16   4.4311771E+00   6.4669096E-01   6.4300549E-01
   9.1202497E+00  -4.7327835E-02   3.6935122E+00   1.9495811E-16   3.6938155E+00   6.6670942E-01   6.7196536E-01
   9.1430235E+00  -5.0060946E-02   2.9526286E+00   1.8926656E-16   2.9530530E+00   6.5022224E-01   6.5487027E-01
   9.1648426E+00  -6.9805950E-02   2.1522520E+00   1.8192138E-16   2.1533837E+00   6.5192443E-01   6.5884662E-01
   9.1885128E+00  -7.7507935E-02   1.3619034E+00   1.7418453E-16   1.3641073E+00   6.5762359E-01   6.5965301E-01
   9.2104340E+00  -8.5415311E-02   7.6454931E-01   1.5880011E-16   7.6930583E-01   6.6549307E-01   6.6371298E-01
   9.2349367E+00  -7.9572767E-02  -1.7330392E-01   1.5761461E-16   1.9069891E-01   6.4727920E-01   6.6674185E-01
   9.2559080E+00  -8.1185065E-02  -6.0587353E-01   1.4346959E-16   6.1128861E-01   6.4486778E-01   7.6114702E-01
   9.2800083E+00  -9.6209824E-02  -1.3719627E+00   1.3924691E-16   1.3753319E+00   6.3646418E-01   6.3757616E-01
   9.3024578E+00  -7.4981868E-02  -1.8617570E+00   1.2808061E-16   1.8632663E+00   7.0207798E-01   7.5224102E-01
   9.3246880E+00  -6.8267711E-02  -2.4538155E+00   1.2178229E-16   2.4547651E+00   7.7267557E-01   8.1454653E-01
   9.3475180E+00  -9.4168015E-02  -3.0278807E+00   1.1604230E-16   3.0293448E+00   8.3186781E-01   1.2733285E+00
   9.3707952E+00  -9.0650231E-02  -3.1662462E+00   1.0228842E-16   3.1675436E+00   7.2422123E-01   8.6916530E-01
   9.3928385E+00  -6.4825371E-02  -3.0280180E+00   9.7130711E-17   3.0287118E+00   7.8880841E-01   9.0713066E-01
   9.4160366E+00  -4.2900059E-02  -2.9746330E+00   9.0255675E-17   2.9749422E+00   8.4262300E-01   8.2371455E-01
   9.4383945E+00  -1.0848460E-01  -3.4557698E+00   8.0498213E-17   3.4574723E+00   8.3960795E-01   9.6483880E-01
   9.4610634E+00  -5.3573597E-02  -3.7434764E+00   7.3343127E-17   3.7438598E+00   6.3019955E-01   8.2797188E-01
